post_code,percent_population_exposed,date,Brand
7150,40.03,2/1/2024,Brand X
7160,47.14,2/1/2024,Brand X
7170,38.73,2/1/2024,Brand X
7180,41.27,2/1/2024,Brand X
7190,53.98,2/1/2024,Brand X
7200,39.11,2/1/2024,Brand X
7210,59.08,2/1/2024,Brand X
7220,41.78,2/1/2024,Brand X
7230,42.41,2/1/2024,Brand X
7240,65.35,2/1/2024,Brand X
7250,39.28,2/1/2024,Brand X
7260,39.42,2/1/2024,Brand X
7270,40.73,2/1/2024,Brand X
7280,41.11,2/1/2024,Brand X
7290,61.56,2/1/2024,Brand X
7300,45.98,2/1/2024,Brand X
7315,60.79,2/1/2024,Brand X
7330,52.1,2/1/2024,Brand X
7345,41.92,2/1/2024,Brand X
7360,70.16,2/1/2024,Brand X
7375,47.35,2/1/2024,Brand X
7390,45.03,2/1/2024,Brand X
7405,41.08,2/1/2024,Brand X
7420,39.11,2/1/2024,Brand X
7435,41.06,2/1/2024,Brand X
7450,47.65,2/1/2024,Brand X
7465,42.32,2/1/2024,Brand X
7480,61.37,2/1/2024,Brand X
7495,41.59,2/1/2024,Brand X
7510,38.57,2/1/2024,Brand X
7525,40.11,2/1/2024,Brand X
7540,65.85,2/1/2024,Brand X
7555,40.09,2/1/2024,Brand X
7570,39.31,2/1/2024,Brand X
7585,38.71,2/1/2024,Brand X
7600,42.28,2/1/2024,Brand X
7615,51.51,2/1/2024,Brand X
7630,50.35,2/1/2024,Brand X
7645,38.52,2/1/2024,Brand X
7660,39.15,2/1/2024,Brand X
7675,42.22,2/1/2024,Brand X
7690,41.92,2/1/2024,Brand X
7705,45.92,2/1/2024,Brand X
7720,47.22,2/1/2024,Brand X
7735,40.43,2/1/2024,Brand X
7750,39.02,2/1/2024,Brand X
7765,40.75,2/1/2024,Brand X
7780,53.47,2/1/2024,Brand X
7795,41.25,2/1/2024,Brand X
7810,55.13,2/1/2024,Brand X
7825,70.56,2/1/2024,Brand X
7840,42.11,2/1/2024,Brand X
7855,40.24,2/1/2024,Brand X
7870,41.71,2/1/2024,Brand X
7885,71.39,2/1/2024,Brand X
7900,55.08,2/1/2024,Brand X
7915,39.67,2/1/2024,Brand X
7930,67.29,2/1/2024,Brand X
7945,58.72,2/1/2024,Brand X
7960,39.98,2/1/2024,Brand X
7975,39.03,2/1/2024,Brand X
7990,42.38,2/1/2024,Brand X
800,61.89,2/2/2024,Brand X
805,43.02,2/2/2024,Brand X
810,59.46,2/2/2024,Brand X
815,43.97,2/2/2024,Brand X
820,42.6,2/2/2024,Brand X
825,43.64,2/2/2024,Brand X
830,53.3,2/2/2024,Brand X
835,61.59,2/2/2024,Brand X
840,40.97,2/2/2024,Brand X
845,42.98,2/2/2024,Brand X
850,70.86,2/2/2024,Brand X
855,51.53,2/2/2024,Brand X
860,43.59,2/2/2024,Brand X
865,40.79,2/2/2024,Brand X
870,42.72,2/2/2024,Brand X
875,59.51,2/2/2024,Brand X
880,41.57,2/2/2024,Brand X
885,42.74,2/2/2024,Brand X
890,65.38,2/2/2024,Brand X
895,42.91,2/2/2024,Brand X
900,42.49,2/2/2024,Brand X
915,43.63,2/2/2024,Brand X
930,75.59,2/2/2024,Brand X
945,55.88,2/2/2024,Brand X
960,55.5,2/2/2024,Brand X
975,40.36,2/2/2024,Brand X
990,43,2/2/2024,Brand X
2000,40.57,2/2/2024,Brand X
2005,56.12,2/2/2024,Brand X
2010,54.07,2/2/2024,Brand X
2015,59.74,2/2/2024,Brand X
2020,56.18,2/2/2024,Brand X
2025,42.29,2/2/2024,Brand X
2030,53.35,2/2/2024,Brand X
2035,42.16,2/2/2024,Brand X
2040,41.44,2/2/2024,Brand X
2045,41.56,2/2/2024,Brand X
2050,43.41,2/2/2024,Brand X
2055,42.66,2/2/2024,Brand X
2060,65.31,2/2/2024,Brand X
2065,40.49,2/2/2024,Brand X
2070,47.92,2/2/2024,Brand X
2075,61.96,2/2/2024,Brand X
2080,62.03,2/2/2024,Brand X
2085,60.52,2/2/2024,Brand X
2090,40.88,2/2/2024,Brand X
2095,41.27,2/2/2024,Brand X
2100,42.86,2/2/2024,Brand X
2105,40.52,2/2/2024,Brand X
2110,63.19,2/2/2024,Brand X
2115,42.33,2/2/2024,Brand X
2120,40.08,2/2/2024,Brand X
2125,40.17,2/2/2024,Brand X
2130,42.73,2/2/2024,Brand X
2135,56.95,2/2/2024,Brand X
2140,67.04,2/2/2024,Brand X
2145,56.66,2/2/2024,Brand X
2150,42.88,2/2/2024,Brand X
2155,40.87,2/2/2024,Brand X
2160,43.66,2/2/2024,Brand X
2165,70.6,2/2/2024,Brand X
2170,41.93,2/2/2024,Brand X
2175,43.95,2/2/2024,Brand X
2180,48.3,2/2/2024,Brand X
2185,43.87,2/2/2024,Brand X
2190,56.18,2/2/2024,Brand X
2195,69.82,2/2/2024,Brand X
2200,42.61,2/2/2024,Brand X
2205,53.84,2/2/2024,Brand X
2210,67.8,2/2/2024,Brand X
2215,69.22,2/2/2024,Brand X
2220,40.92,2/2/2024,Brand X
2225,71.09,2/2/2024,Brand X
2230,73.27,2/2/2024,Brand X
2235,42.36,2/2/2024,Brand X
2240,47.24,2/2/2024,Brand X
2245,72.02,2/2/2024,Brand X
2250,45.07,2/2/2024,Brand X
2255,56.63,2/2/2024,Brand X
2260,51.61,2/2/2024,Brand X
2265,41.67,2/2/2024,Brand X
2270,69.83,2/2/2024,Brand X
2275,49.05,2/2/2024,Brand X
2280,45.03,2/2/2024,Brand X
2285,52.78,2/2/2024,Brand X
2290,40.98,2/2/2024,Brand X
2295,64.41,2/2/2024,Brand X
2300,41.65,2/2/2024,Brand X
2310,60.72,2/2/2024,Brand X
2320,64.22,2/2/2024,Brand X
2330,48.73,2/2/2024,Brand X
2340,43.78,2/2/2024,Brand X
2350,66.38,2/2/2024,Brand X
2360,46.99,2/2/2024,Brand X
2370,43.7,2/2/2024,Brand X
2380,42.89,2/2/2024,Brand X
2390,41.02,2/2/2024,Brand X
2400,42.68,2/2/2024,Brand X
2410,42.23,2/2/2024,Brand X
2420,40.7,2/2/2024,Brand X
2430,41.83,2/2/2024,Brand X
2440,46.65,2/2/2024,Brand X
2450,42.34,2/2/2024,Brand X
2460,41.66,2/2/2024,Brand X
2470,54.52,2/2/2024,Brand X
2480,42.61,2/2/2024,Brand X
2490,43.18,2/2/2024,Brand X
2500,42.01,2/2/2024,Brand X
2510,62.53,2/2/2024,Brand X
2520,44.44,2/2/2024,Brand X
2530,59.51,2/2/2024,Brand X
2540,40.04,2/2/2024,Brand X
2550,44,2/2/2024,Brand X
2560,42.41,2/2/2024,Brand X
2570,51.46,2/2/2024,Brand X
2580,43.26,2/2/2024,Brand X
2590,53.05,2/2/2024,Brand X
2600,55.34,2/2/2024,Brand X
2601,54.1,2/2/2024,Brand X
2602,41.38,2/2/2024,Brand X
2603,40.75,2/2/2024,Brand X
2604,40.26,2/2/2024,Brand X
2605,41.13,2/2/2024,Brand X
2606,40.2,2/2/2024,Brand X
2607,43.29,2/2/2024,Brand X
2608,42.86,2/2/2024,Brand X
2609,43.05,2/2/2024,Brand X
2610,42.72,2/2/2024,Brand X
2611,43.46,2/2/2024,Brand X
2612,40.7,2/2/2024,Brand X
2613,43.65,2/2/2024,Brand X
2614,62.11,2/2/2024,Brand X
2615,58.25,2/2/2024,Brand X
2616,64.57,2/2/2024,Brand X
2617,41.8,2/2/2024,Brand X
2618,63.33,2/2/2024,Brand X
2619,41.81,2/2/2024,Brand X
2620,63.45,2/2/2024,Brand X
2630,40.45,2/2/2024,Brand X
2640,41.77,2/2/2024,Brand X
2650,63.53,2/2/2024,Brand X
2660,41.26,2/2/2024,Brand X
2670,42.23,2/2/2024,Brand X
2680,43.08,2/2/2024,Brand X
2690,45.93,2/2/2024,Brand X
2700,65.58,2/2/2024,Brand X
2710,43.62,2/2/2024,Brand X
2720,43.22,2/2/2024,Brand X
2730,62.61,2/2/2024,Brand X
2740,42.41,2/2/2024,Brand X
2750,40.02,2/2/2024,Brand X
2760,41,2/2/2024,Brand X
2770,42.22,2/2/2024,Brand X
2780,53.47,2/2/2024,Brand X
2790,43.75,2/2/2024,Brand X
2800,53.46,2/2/2024,Brand X
2815,42.61,2/2/2024,Brand X
2830,42.01,2/2/2024,Brand X
2845,59.07,2/2/2024,Brand X
2860,43.99,2/2/2024,Brand X
2875,40.5,2/2/2024,Brand X
2890,41.26,2/2/2024,Brand X
2900,41.5,2/2/2024,Brand X
2902,68.4,2/2/2024,Brand X
2904,40.17,2/2/2024,Brand X
2905,66.57,2/2/2024,Brand X
2906,42.17,2/2/2024,Brand X
2908,56.84,2/2/2024,Brand X
2910,43.99,2/2/2024,Brand X
2912,43.34,2/2/2024,Brand X
2914,40.84,2/2/2024,Brand X
2916,42.28,2/2/2024,Brand X
2918,40.48,2/2/2024,Brand X
2920,41.64,2/2/2024,Brand X
2935,68.84,2/2/2024,Brand X
2950,40.17,2/2/2024,Brand X
2965,44.52,2/2/2024,Brand X
2980,64.4,2/2/2024,Brand X
2995,44.39,2/2/2024,Brand X
3000,42.11,2/2/2024,Brand X
3005,43.51,2/2/2024,Brand X
3010,43.88,2/2/2024,Brand X
3015,65.45,2/2/2024,Brand X
3020,40.72,2/2/2024,Brand X
3025,41.39,2/2/2024,Brand X
3030,41.53,2/2/2024,Brand X
3035,40.02,2/2/2024,Brand X
3040,40.58,2/2/2024,Brand X
3045,44.06,2/2/2024,Brand X
3050,43.27,2/2/2024,Brand X
3055,42.57,2/2/2024,Brand X
3060,40.92,2/2/2024,Brand X
3065,66.41,2/2/2024,Brand X
3070,40.57,2/2/2024,Brand X
3075,43.8,2/2/2024,Brand X
3080,43.75,2/2/2024,Brand X
3085,62.89,2/2/2024,Brand X
3090,40.06,2/2/2024,Brand X
3095,43.21,2/2/2024,Brand X
3100,63.04,2/2/2024,Brand X
3105,42.23,2/2/2024,Brand X
3110,40.02,2/2/2024,Brand X
3115,41.91,2/2/2024,Brand X
3120,48.75,2/2/2024,Brand X
3125,60.38,2/2/2024,Brand X
3130,41.89,2/2/2024,Brand X
3135,42.3,2/2/2024,Brand X
3140,41.51,2/2/2024,Brand X
3145,68.64,2/2/2024,Brand X
3150,52.53,2/2/2024,Brand X
3155,60.06,2/2/2024,Brand X
3160,56.36,2/2/2024,Brand X
3165,67.53,2/2/2024,Brand X
3170,46.51,2/2/2024,Brand X
3175,41.2,2/2/2024,Brand X
3180,63.49,2/2/2024,Brand X
3185,43.03,2/2/2024,Brand X
3190,43.51,2/2/2024,Brand X
3195,50.65,2/2/2024,Brand X
3200,42.68,2/2/2024,Brand X
3205,53.54,2/2/2024,Brand X
3210,62.13,2/2/2024,Brand X
3215,40.52,2/2/2024,Brand X
3220,41.4,2/2/2024,Brand X
3225,41.54,2/2/2024,Brand X
3230,41,2/2/2024,Brand X
3235,41.74,2/2/2024,Brand X
3240,59.21,2/2/2024,Brand X
3245,50.4,2/2/2024,Brand X
3250,42.82,2/2/2024,Brand X
3260,41.02,2/2/2024,Brand X
3270,72.51,2/2/2024,Brand X
3280,42.65,2/2/2024,Brand X
3290,40.61,2/2/2024,Brand X
3300,68.82,2/2/2024,Brand X
3310,62.6,2/2/2024,Brand X
3320,73.36,2/2/2024,Brand X
3330,41.02,2/2/2024,Brand X
3340,45.43,2/2/2024,Brand X
3350,41.62,2/2/2024,Brand X
3360,43.99,2/2/2024,Brand X
3370,43.49,2/2/2024,Brand X
3380,40.21,2/2/2024,Brand X
3390,42.95,2/2/2024,Brand X
3400,51.24,2/2/2024,Brand X
3410,43.17,2/2/2024,Brand X
3420,43.38,2/2/2024,Brand X
3430,54.22,2/2/2024,Brand X
3440,53.49,2/2/2024,Brand X
3450,59.23,2/2/2024,Brand X
3460,63.28,2/2/2024,Brand X
3470,41.74,2/2/2024,Brand X
3480,41.44,2/2/2024,Brand X
3490,43.31,2/2/2024,Brand X
3500,42.59,2/2/2024,Brand X
3515,43.84,2/2/2024,Brand X
3530,74.85,2/2/2024,Brand X
3545,49.78,2/2/2024,Brand X
3560,42.84,2/2/2024,Brand X
3575,54.17,2/2/2024,Brand X
3590,47.79,2/2/2024,Brand X
3605,43.2,2/2/2024,Brand X
3620,42.63,2/2/2024,Brand X
3635,42,2/2/2024,Brand X
3650,57.71,2/2/2024,Brand X
3665,73.94,2/2/2024,Brand X
3680,43.91,2/2/2024,Brand X
3695,40.39,2/2/2024,Brand X
3710,54.66,2/2/2024,Brand X
3725,43.68,2/2/2024,Brand X
3740,42.28,2/2/2024,Brand X
3755,62.92,2/2/2024,Brand X
3770,43.33,2/2/2024,Brand X
3785,42.96,2/2/2024,Brand X
3800,65.57,2/2/2024,Brand X
3815,69.93,2/2/2024,Brand X
3830,42.77,2/2/2024,Brand X
3845,62.27,2/2/2024,Brand X
3860,66.82,2/2/2024,Brand X
3875,42.89,2/2/2024,Brand X
3890,41.08,2/2/2024,Brand X
3905,73.31,2/2/2024,Brand X
3920,42.38,2/2/2024,Brand X
3935,41.88,2/2/2024,Brand X
3950,50.1,2/2/2024,Brand X
3965,43.62,2/2/2024,Brand X
3980,71.38,2/2/2024,Brand X
3995,40.92,2/2/2024,Brand X
4000,41.54,2/2/2024,Brand X
4005,52.9,2/2/2024,Brand X
4010,68.97,2/2/2024,Brand X
4015,47.7,2/2/2024,Brand X
4020,47.53,2/2/2024,Brand X
4025,41.07,2/2/2024,Brand X
4030,41.49,2/2/2024,Brand X
4035,43.9,2/2/2024,Brand X
4040,47.22,2/2/2024,Brand X
4045,43.14,2/2/2024,Brand X
4050,42.76,2/2/2024,Brand X
4055,62.39,2/2/2024,Brand X
4060,71.86,2/2/2024,Brand X
4065,41.71,2/2/2024,Brand X
4070,50.46,2/2/2024,Brand X
4075,41.91,2/2/2024,Brand X
4080,41.94,2/2/2024,Brand X
4085,52.06,2/2/2024,Brand X
4090,42.03,2/2/2024,Brand X
4095,42.14,2/2/2024,Brand X
4100,42.21,2/2/2024,Brand X
4105,41.36,2/2/2024,Brand X
4110,52.01,2/2/2024,Brand X
4115,57.89,2/2/2024,Brand X
4120,68.79,2/2/2024,Brand X
4125,40.04,2/2/2024,Brand X
4130,40.11,2/2/2024,Brand X
4135,43.94,2/2/2024,Brand X
4140,43.28,2/2/2024,Brand X
4145,43.87,2/2/2024,Brand X
4150,67.05,2/2/2024,Brand X
4155,48.06,2/2/2024,Brand X
4160,63.13,2/2/2024,Brand X
4165,49.46,2/2/2024,Brand X
4170,65.06,2/2/2024,Brand X
4175,42.44,2/2/2024,Brand X
4180,43.05,2/2/2024,Brand X
4185,42.74,2/2/2024,Brand X
4190,43.95,2/2/2024,Brand X
4195,41.39,2/2/2024,Brand X
4200,50.59,2/2/2024,Brand X
4210,46.7,2/2/2024,Brand X
4220,43.41,2/2/2024,Brand X
4230,62.99,2/2/2024,Brand X
4240,54.94,2/2/2024,Brand X
4250,68.93,2/2/2024,Brand X
4260,54.23,2/2/2024,Brand X
4270,44.33,2/2/2024,Brand X
4280,67.85,2/2/2024,Brand X
4290,40.11,2/2/2024,Brand X
4300,57.93,2/2/2024,Brand X
4310,40.31,2/2/2024,Brand X
4320,72.98,2/2/2024,Brand X
4330,72.58,2/2/2024,Brand X
4340,42.17,2/2/2024,Brand X
4350,41.12,2/2/2024,Brand X
4360,55.26,2/2/2024,Brand X
4370,41.21,2/2/2024,Brand X
4380,64.67,2/2/2024,Brand X
4390,43.89,2/2/2024,Brand X
4400,42.08,2/2/2024,Brand X
4410,42.76,2/2/2024,Brand X
4420,66.02,2/2/2024,Brand X
4430,40.11,2/2/2024,Brand X
4440,40.97,2/2/2024,Brand X
4450,73.26,2/2/2024,Brand X
4460,63.94,2/2/2024,Brand X
4470,42.89,2/2/2024,Brand X
4480,57.27,2/2/2024,Brand X
4490,42.43,2/2/2024,Brand X
4500,42.89,2/2/2024,Brand X
4515,41.74,2/2/2024,Brand X
4530,41.87,2/2/2024,Brand X
4545,40.09,2/2/2024,Brand X
4560,59.69,2/2/2024,Brand X
4575,63.58,2/2/2024,Brand X
4590,40.74,2/2/2024,Brand X
4605,42.09,2/2/2024,Brand X
4620,43.55,2/2/2024,Brand X
4635,44.08,2/2/2024,Brand X
4650,41.04,2/2/2024,Brand X
4665,54.43,2/2/2024,Brand X
4680,72.72,2/2/2024,Brand X
4695,43.46,2/2/2024,Brand X
4710,41.99,2/2/2024,Brand X
4725,40.51,2/2/2024,Brand X
4740,42.33,2/2/2024,Brand X
4755,52.64,2/2/2024,Brand X
4770,43.82,2/2/2024,Brand X
4785,64.07,2/2/2024,Brand X
4800,41.48,2/2/2024,Brand X
4820,40.76,2/2/2024,Brand X
4840,46.02,2/2/2024,Brand X
4860,72.73,2/2/2024,Brand X
4880,41.92,2/2/2024,Brand X
4900,41.47,2/2/2024,Brand X
4920,43.32,2/2/2024,Brand X
4940,41.87,2/2/2024,Brand X
4960,43.73,2/2/2024,Brand X
4980,40.16,2/2/2024,Brand X
5000,41.23,2/2/2024,Brand X
5005,40.38,2/2/2024,Brand X
5010,41.77,2/2/2024,Brand X
5015,40.05,2/2/2024,Brand X
5020,42.36,2/2/2024,Brand X
5025,55.78,2/2/2024,Brand X
5030,41.23,2/2/2024,Brand X
5035,43.92,2/2/2024,Brand X
5040,62.97,2/2/2024,Brand X
5045,41.95,2/2/2024,Brand X
5050,42.1,2/2/2024,Brand X
5055,49.68,2/2/2024,Brand X
5060,44,2/2/2024,Brand X
5065,41.53,2/2/2024,Brand X
5070,40.84,2/2/2024,Brand X
5075,43.63,2/2/2024,Brand X
5080,70.97,2/2/2024,Brand X
5085,41.46,2/2/2024,Brand X
5090,42.44,2/2/2024,Brand X
5095,68.76,2/2/2024,Brand X
5100,41.98,2/2/2024,Brand X
5105,59.16,2/2/2024,Brand X
5110,42.02,2/2/2024,Brand X
5115,59.29,2/2/2024,Brand X
5120,55.62,2/2/2024,Brand X
5125,43.39,2/2/2024,Brand X
5130,40.44,2/2/2024,Brand X
5135,42.04,2/2/2024,Brand X
5140,40.17,2/2/2024,Brand X
5145,42.09,2/2/2024,Brand X
5150,43.81,2/2/2024,Brand X
5155,40.2,2/2/2024,Brand X
5160,59.79,2/2/2024,Brand X
5165,66.96,2/2/2024,Brand X
5170,40.09,2/2/2024,Brand X
5175,40.47,2/2/2024,Brand X
5180,42.03,2/2/2024,Brand X
5185,67.87,2/2/2024,Brand X
5190,40.74,2/2/2024,Brand X
5195,40.11,2/2/2024,Brand X
5200,49.43,2/2/2024,Brand X
5215,42.52,2/2/2024,Brand X
5230,55.53,2/2/2024,Brand X
5245,73.21,2/2/2024,Brand X
5260,58.64,2/2/2024,Brand X
5275,54.71,2/2/2024,Brand X
5290,42.32,2/2/2024,Brand X
5305,43.67,2/2/2024,Brand X
5320,53.87,2/2/2024,Brand X
5335,63.69,2/2/2024,Brand X
5350,43.29,2/2/2024,Brand X
5365,40.52,2/2/2024,Brand X
5380,53.98,2/2/2024,Brand X
5395,41.36,2/2/2024,Brand X
5410,40.98,2/2/2024,Brand X
5425,60.83,2/2/2024,Brand X
5440,67.33,2/2/2024,Brand X
5455,42.06,2/2/2024,Brand X
5470,60.47,2/2/2024,Brand X
5485,52.03,2/2/2024,Brand X
5500,49.93,2/2/2024,Brand X
5515,67.7,2/2/2024,Brand X
5530,70.27,2/2/2024,Brand X
5545,41.22,2/2/2024,Brand X
5560,43.76,2/2/2024,Brand X
5575,40.81,2/2/2024,Brand X
5590,40.01,2/2/2024,Brand X
5605,43.56,2/2/2024,Brand X
5620,42.44,2/2/2024,Brand X
5635,41.18,2/2/2024,Brand X
5650,41.81,2/2/2024,Brand X
5665,40.34,2/2/2024,Brand X
5680,41.12,2/2/2024,Brand X
5695,43.15,2/2/2024,Brand X
5710,41.04,2/2/2024,Brand X
5725,63.21,2/2/2024,Brand X
5740,57.33,2/2/2024,Brand X
5755,40.46,2/2/2024,Brand X
5770,43.5,2/2/2024,Brand X
5785,42.81,2/2/2024,Brand X
5800,42.61,2/2/2024,Brand X
5820,43.51,2/2/2024,Brand X
5840,40.71,2/2/2024,Brand X
5860,43.28,2/2/2024,Brand X
5880,41.35,2/2/2024,Brand X
5900,42.6,2/2/2024,Brand X
5920,40.63,2/2/2024,Brand X
5940,43.27,2/2/2024,Brand X
5960,43.03,2/2/2024,Brand X
5980,41.42,2/2/2024,Brand X
6000,42.16,2/2/2024,Brand X
6005,58.73,2/2/2024,Brand X
6010,62.7,2/2/2024,Brand X
6015,43.69,2/2/2024,Brand X
6020,66.73,2/2/2024,Brand X
6025,43.75,2/2/2024,Brand X
6030,43.15,2/2/2024,Brand X
6035,40.71,2/2/2024,Brand X
6040,64.99,2/2/2024,Brand X
6045,60.56,2/2/2024,Brand X
6050,40.42,2/2/2024,Brand X
6055,41.69,2/2/2024,Brand X
6060,58.27,2/2/2024,Brand X
6065,43.97,2/2/2024,Brand X
6070,41.95,2/2/2024,Brand X
6075,41.84,2/2/2024,Brand X
6080,55.04,2/2/2024,Brand X
6085,65.1,2/2/2024,Brand X
6090,43.17,2/2/2024,Brand X
6095,59.56,2/2/2024,Brand X
6100,43.36,2/2/2024,Brand X
6105,49.77,2/2/2024,Brand X
6110,42.57,2/2/2024,Brand X
6115,53.04,2/2/2024,Brand X
6120,40.4,2/2/2024,Brand X
6125,67.36,2/2/2024,Brand X
6130,40.12,2/2/2024,Brand X
6135,40.07,2/2/2024,Brand X
6140,40.14,2/2/2024,Brand X
6145,40.84,2/2/2024,Brand X
6150,41.12,2/2/2024,Brand X
6155,50.29,2/2/2024,Brand X
6160,43.74,2/2/2024,Brand X
6165,64.95,2/2/2024,Brand X
6170,41.07,2/2/2024,Brand X
6175,40.16,2/2/2024,Brand X
6180,43.97,2/2/2024,Brand X
6185,67.77,2/2/2024,Brand X
6190,57.13,2/2/2024,Brand X
6195,46.24,2/2/2024,Brand X
6200,42.59,2/2/2024,Brand X
6215,64.94,2/2/2024,Brand X
6230,43.71,2/2/2024,Brand X
6245,58.22,2/2/2024,Brand X
6260,50.84,2/2/2024,Brand X
6275,71.23,2/2/2024,Brand X
6290,43.55,2/2/2024,Brand X
6305,40.56,2/2/2024,Brand X
6320,40.84,2/2/2024,Brand X
6335,68.06,2/2/2024,Brand X
6350,40.13,2/2/2024,Brand X
6365,45.6,2/2/2024,Brand X
6380,41.93,2/2/2024,Brand X
6395,41.21,2/2/2024,Brand X
6410,68.49,2/2/2024,Brand X
6425,43.14,2/2/2024,Brand X
6440,50.69,2/2/2024,Brand X
6455,68.5,2/2/2024,Brand X
6470,42.25,2/2/2024,Brand X
6485,40.96,2/2/2024,Brand X
6500,42.19,2/2/2024,Brand X
6520,42.82,2/2/2024,Brand X
6540,40.92,2/2/2024,Brand X
6560,40.96,2/2/2024,Brand X
6580,42.11,2/2/2024,Brand X
6600,41.93,2/2/2024,Brand X
6620,43.58,2/2/2024,Brand X
6640,61.37,2/2/2024,Brand X
6660,40.8,2/2/2024,Brand X
6680,43.36,2/2/2024,Brand X
6700,40.07,2/2/2024,Brand X
6720,40.17,2/2/2024,Brand X
6740,59.96,2/2/2024,Brand X
6760,42.21,2/2/2024,Brand X
6780,42.39,2/2/2024,Brand X
6800,68.7,2/2/2024,Brand X
6820,42.28,2/2/2024,Brand X
6840,41.23,2/2/2024,Brand X
6860,43.86,2/2/2024,Brand X
6880,40.01,2/2/2024,Brand X
6900,59.23,2/2/2024,Brand X
6920,42.95,2/2/2024,Brand X
6940,42.69,2/2/2024,Brand X
6960,40.22,2/2/2024,Brand X
6980,41.23,2/2/2024,Brand X
7000,40.94,2/2/2024,Brand X
7005,42.39,2/2/2024,Brand X
7010,40.39,2/2/2024,Brand X
7015,42.25,2/2/2024,Brand X
7020,40.26,2/2/2024,Brand X
7025,43.13,2/2/2024,Brand X
7030,42.39,2/2/2024,Brand X
7035,41.68,2/2/2024,Brand X
7040,69.02,2/2/2024,Brand X
7045,43.31,2/2/2024,Brand X
7050,43.02,2/2/2024,Brand X
7055,62.28,2/2/2024,Brand X
7060,40.21,2/2/2024,Brand X
7065,41.89,2/2/2024,Brand X
7070,40.38,2/2/2024,Brand X
7075,41.81,2/2/2024,Brand X
7080,49.63,2/2/2024,Brand X
7085,66.15,2/2/2024,Brand X
7090,48.62,2/2/2024,Brand X
7095,47.75,2/2/2024,Brand X
7100,43.76,2/2/2024,Brand X
7110,55.83,2/2/2024,Brand X
7120,65.62,2/2/2024,Brand X
7130,42.81,2/2/2024,Brand X
7140,43.57,2/2/2024,Brand X
7150,41.15,2/2/2024,Brand X
7160,54.13,2/2/2024,Brand X
7170,42.96,2/2/2024,Brand X
7180,42,2/2/2024,Brand X
7190,64.09,2/2/2024,Brand X
7200,40.87,2/2/2024,Brand X
7210,56.2,2/2/2024,Brand X
7220,41.2,2/2/2024,Brand X
7230,43.52,2/2/2024,Brand X
7240,64.13,2/2/2024,Brand X
7250,41.27,2/2/2024,Brand X
7260,42.9,2/2/2024,Brand X
7270,41.77,2/2/2024,Brand X
7280,41.9,2/2/2024,Brand X
7290,72.56,2/2/2024,Brand X
7300,66.01,2/2/2024,Brand X
7315,50.67,2/2/2024,Brand X
7330,54.17,2/2/2024,Brand X
7345,41.57,2/2/2024,Brand X
7360,53.62,2/2/2024,Brand X
7375,50.58,2/2/2024,Brand X
7390,70.16,2/2/2024,Brand X
7405,40.15,2/2/2024,Brand X
7420,43.79,2/2/2024,Brand X
7435,40.03,2/2/2024,Brand X
7450,70.85,2/2/2024,Brand X
7465,43,2/2/2024,Brand X
7480,49.3,2/2/2024,Brand X
7495,40.83,2/2/2024,Brand X
7510,40.02,2/2/2024,Brand X
7525,41.77,2/2/2024,Brand X
7540,56.48,2/2/2024,Brand X
7555,42.32,2/2/2024,Brand X
7570,42.45,2/2/2024,Brand X
7585,43.68,2/2/2024,Brand X
7600,41.51,2/2/2024,Brand X
7615,63.37,2/2/2024,Brand X
7630,56.12,2/2/2024,Brand X
7645,43.92,2/2/2024,Brand X
7660,42.47,2/2/2024,Brand X
7675,40.3,2/2/2024,Brand X
7690,43.34,2/2/2024,Brand X
7705,57.81,2/2/2024,Brand X
7720,67.59,2/2/2024,Brand X
7735,42.42,2/2/2024,Brand X
7750,40.91,2/2/2024,Brand X
7765,41.5,2/2/2024,Brand X
7780,67.99,2/2/2024,Brand X
7795,41.23,2/2/2024,Brand X
7810,70.57,2/2/2024,Brand X
7825,46,2/2/2024,Brand X
7840,41.55,2/2/2024,Brand X
7855,43.68,2/2/2024,Brand X
7870,42.93,2/2/2024,Brand X
7885,52.64,2/2/2024,Brand X
7900,58.04,2/2/2024,Brand X
7915,40.88,2/2/2024,Brand X
7930,70.72,2/2/2024,Brand X
7945,66.84,2/2/2024,Brand X
7960,42.34,2/2/2024,Brand X
7975,40.94,2/2/2024,Brand X
7990,40.89,2/2/2024,Brand X
800,56.69,2/3/2024,Brand X
805,43.54,2/3/2024,Brand X
810,45.26,2/3/2024,Brand X
815,41.71,2/3/2024,Brand X
820,42.31,2/3/2024,Brand X
825,44.77,2/3/2024,Brand X
830,64.09,2/3/2024,Brand X
835,58.29,2/3/2024,Brand X
840,43.07,2/3/2024,Brand X
845,51.1,2/3/2024,Brand X
850,58.23,2/3/2024,Brand X
855,65.37,2/3/2024,Brand X
860,42.71,2/3/2024,Brand X
865,43.78,2/3/2024,Brand X
870,42.66,2/3/2024,Brand X
875,52.82,2/3/2024,Brand X
880,43.31,2/3/2024,Brand X
885,43.57,2/3/2024,Brand X
890,65.04,2/3/2024,Brand X
895,45.09,2/3/2024,Brand X
900,44.47,2/3/2024,Brand X
915,42.34,2/3/2024,Brand X
930,59.32,2/3/2024,Brand X
945,63.29,2/3/2024,Brand X
960,73.17,2/3/2024,Brand X
975,44.61,2/3/2024,Brand X
990,45.15,2/3/2024,Brand X
